user_id,region_home,signup_dt
108143,华东,2025-02-04
108144,华南,2024-09-26
108145,华东,2024-06-12
108146,华北,2025-02-14
108147,华南,2024-12-14
108148,华南,2024-02-06
108149,华北,2024-04-06
108150,西北,2024-12-09
108151,华北,2025-05-06
108152,华南,2024-12-19
108153,华北,2024-10-09
108154,华南,2024-03-07
108155,华东,2024-02-24
108156,西南,2025-02-17
108157,华南,2024-05-07
108158,华东,2024-11-12
108159,华东,2025-06-21
108160,华东,2024-02-10
108161,华东,2024-04-29
108162,西南,2024-07-15
108163,西北,2025-05-10
108164,华东,2025-04-13
108165,华南,2025-03-15
108166,东北,2024-12-19
108167,华南,2025-02-11
108168,华南,2025-03-01
108169,东北,2024-07-17
108170,西北,2024-05-24
108171,华东,2024-09-14
108172,西南,2024-04-21
108173,华东,2024-09-30
108174,华东,2024-03-26
108175,西南,2025-03-04
108176,西南,2024-08-28
108177,华东,2024-02-09
108178,西北,2024-09-30
108179,华南,2025-06-14
108180,华南,2024-02-10
108181,华东,2024-06-03
108182,华东,2025-05-29
108183,华北,2025-02-03
108184,华东,2024-01-24
108185,华东,2024-07-04
108186,华南,2025-05-13
108187,华东,2024-03-24
108188,华南,2024-10-14
108189,华南,2025-06-13
108190,东北,2025-06-29
108191,华北,2024-07-05
108192,西南,2025-02-01
108193,华北,2024-03-25
108194,西北,2024-07-16
108195,华北,2025-01-28
108196,华东,2025-01-21
108197,西北,2024-09-24
108198,华东,2024-09-27
108199,华北,2025-04-29
108200,华北,2025-01-31
108201,东北,2025-06-20
108202,华东,2024-06-11
108203,西南,2024-11-03
108204,华东,2024-05-28
108205,华南,2024-05-23
108206,华南,2025-05-18
108207,西北,2025-03-07
108208,华东,2024-06-27
108209,华东,2024-03-06
108210,华北,2024-11-13
108211,西北,2025-01-05
108212,华东,2024-12-07
108213,东北,2024-11-26
108214,华东,2024-06-03
108215,华南,2024-12-21
108216,华北,2025-04-01
108217,东北,2025-03-25
108218,华东,2024-07-20
108219,华东,2025-02-28
108220,华北,2025-02-05
108221,华南,2025-01-12
108222,华南,2024-07-08
108223,华北,2025-06-19
108224,西北,2025-03-15
108225,华东,2024-08-26
108226,华北,2025-03-06
108227,华东,2025-06-23
108228,华南,2025-02-25
108229,华北,2024-09-07
108230,华南,2024-07-10
108231,西北,2025-03-24
108232,华南,2024-10-15
108233,华南,2025-06-13
108234,华北,2024-10-13
108235,华北,2024-01-06
108236,西北,2025-03-27
108237,西南,2025-06-23
108238,华北,2024-09-22
108239,东北,2025-04-23
108240,西南,2024-06-29
108241,华东,2025-03-03
108242,华东,2024-12-21
108243,华南,2024-07-24
108244,华北,2024-04-19
108245,西南,2024-04-10
108246,华东,2024-05-04
108247,华东,2025-06-23
108248,华北,2024-11-14
108249,西北,2024-02-05
108250,华东,2025-03-13
108251,华南,2024-04-29
108252,华东,2024-04-22
108253,西北,2024-02-16
108254,东北,2025-06-21
108255,华北,2024-08-11
108256,东北,2024-10-24
108257,华南,2024-07-31
108258,华北,2025-04-07
108259,西北,2024-06-12
108260,华东,2025-02-02
108261,西北,2024-05-03
108262,华东,2025-05-09
108263,西北,2024-11-25
108264,华北,2024-10-01
108265,华东,2024-01-04
108266,西北,2025-03-13
108267,东北,2025-03-23
108268,华南,2025-04-11
108269,西北,2024-06-15
108270,东北,2024-07-03
108271,华南,2025-01-31
108272,西北,2024-05-28
108273,西北,2025-03-09
108274,华东,2024-11-23
108275,华东,2024-11-30
108276,华南,2025-01-16
108277,西北,2024-03-12
108278,华北,2024-07-08
108279,华东,2024-02-28
108280,西北,2024-03-06
108281,华东,2025-01-10
108282,华东,2025-06-04
108283,华东,2024-05-25
108284,华东,2024-11-04
108285,华南,2024-08-10
108286,华东,2024-05-07
108287,西南,2024-09-27
108288,东北,2025-03-22
108289,西南,2025-01-25
108290,华东,2025-04-24
108291,华南,2024-04-12
108292,华北,2024-08-13
108293,西南,2024-08-17
108294,华北,2024-05-03
108295,华东,2024-02-29
108296,华东,2024-06-01
108297,西南,2024-01-13
108298,华东,2024-02-26
108299,西南,2025-01-15
108300,西南,2024-03-07
108301,西北,2024-01-12
108302,华南,2024-08-29
108303,华东,2025-03-02
108304,华南,2024-08-20
108305,华东,2024-08-22
108306,华南,2024-01-02
108307,华南,2024-07-13
108308,华南,2024-01-01
108309,西南,2025-02-21
108310,华南,2024-06-16
108311,华北,2024-04-27
108312,东北,2024-11-02
108313,华东,2025-03-22
108314,华北,2024-01-04
108315,华南,2024-02-06
108316,华南,2024-01-17
108317,西北,2025-05-22
108318,西南,2025-06-09
108319,华东,2024-06-10
108320,东北,2024-10-13
108321,华北,2024-10-14
108322,华北,2025-06-16
108323,东北,2025-02-08
108324,华南,2025-05-14
108325,西南,2024-02-17
108326,华南,2024-11-11
108327,华南,2024-04-22
108328,西南,2024-05-18
108329,华北,2024-10-25
108330,华南,2024-03-28
108331,华东,2025-05-30
108332,华东,2024-05-21
108333,华南,2025-06-14
108334,西北,2024-04-23
108335,华北,2025-01-17
108336,东北,2025-04-05
108337,华东,2025-04-02
108338,华东,2024-06-17
108339,西南,2024-04-05
108340,华南,2025-01-06
108341,华北,2024-01-14
108342,华南,2024-09-23
108343,东北,2024-10-24
108344,华北,2025-06-29
108345,西北,2024-05-23
108346,西南,2025-01-09
108347,西北,2024-01-15
108348,西北,2024-04-02
108349,华北,2024-07-03
108350,华北,2024-04-30
108351,西南,2025-02-19
108352,西北,2024-07-11
108353,华南,2024-06-03
108354,华东,2024-04-22
108355,华北,2024-09-01
108356,华东,2024-11-10
108357,华东,2024-10-07
108358,华南,2024-09-23
108359,西北,2025-01-23
108360,华东,2024-01-15
108361,西南,2024-02-11
108362,华东,2024-07-08
108363,西南,2024-07-31
108364,华北,2024-03-24
108365,华北,2024-07-12
108366,华北,2024-04-21
108367,华南,2024-12-05
108368,华北,2024-11-01
108369,华北,2024-05-09
108370,西南,2025-01-08
108371,华南,2025-03-30
108372,华东,2025-04-10
108373,东北,2025-06-01
108374,西北,2024-03-22
108375,华南,2025-04-08
108376,华东,2024-05-03
108377,华南,2025-03-15
108378,华东,2024-03-20
108379,东北,2024-04-21
108380,华北,2025-06-20
108381,华东,2024-02-19
108382,华东,2024-02-24
108383,华东,2024-05-20
108384,华北,2024-09-25
108385,华南,2024-01-04
108386,华东,2025-03-24
108387,东北,2024-09-01
108388,东北,2025-02-05
108389,华北,2024-11-20
108390,华北,2024-09-15
108391,华东,2025-05-15
108392,华东,2024-11-25
108393,华南,2024-07-12
108394,华东,2025-06-23
108395,东北,2024-01-22
108396,华南,2024-11-05
108397,华南,2024-04-15
108398,东北,2025-05-08
108399,华北,2024-06-19
108400,华东,2025-05-11
108401,华东,2025-05-30
108402,华南,2025-06-17
108403,华北,2024-04-19
108404,华北,2024-10-18
108405,华东,2024-11-23
108406,华北,2024-01-03
108407,西南,2024-05-24
108408,华北,2025-05-11
108409,华北,2024-08-26
108410,华东,2025-05-26
108411,华北,2024-01-29
108412,华南,2024-11-11
108413,华北,2024-09-20
108414,西南,2024-02-13
108415,华南,2025-03-02
108416,西南,2025-04-30
108417,西北,2024-08-24
108418,西南,2024-05-23
108419,华南,2025-05-15
108420,华东,2024-09-09
108421,华南,2024-11-30
108422,华北,2024-07-03
108423,华南,2024-10-07
108424,华北,2024-04-24
108425,华东,2024-12-19
108426,华南,2024-07-09
108427,华北,2024-08-12
108428,华北,2024-08-14
108429,西南,2025-02-16
108430,西南,2024-08-08
108431,华东,2025-01-01
108432,东北,2024-08-31
108433,西南,2025-02-11
108434,华东,2025-05-11
108435,华北,2024-07-22
108436,西南,2024-10-25
108437,西北,2025-05-30
108438,华东,2024-02-22
108439,东北,2025-06-29
108440,华东,2024-12-04
108441,华北,2024-10-20
108442,西北,2024-01-23
108443,华东,2025-04-01
108444,西南,2025-05-15
108445,西南,2024-04-10
108446,华东,2025-04-30
108447,华东,2025-05-21
108448,华东,2024-03-03
108449,华东,2025-05-29
108450,华北,2024-06-09
108451,西南,2024-03-09
108452,西南,2024-01-28
108453,东北,2024-08-22
108454,华东,2024-10-12
108455,华东,2024-09-18
108456,华北,2024-02-22
108457,华东,2025-03-20
108458,西南,2024-03-31
108459,华东,2025-04-15
108460,西南,2024-12-05
108461,西南,2025-04-23
108462,西北,2025-05-27
108463,西南,2025-03-15
108464,华南,2025-05-05
108465,东北,2024-04-29
108466,华北,2024-04-20
108467,华东,2024-09-20
108468,西北,2024-10-29
108469,西北,2024-01-28
108470,华东,2024-07-24
108471,华东,2025-01-18
108472,华东,2025-04-17
108473,西南,2024-11-02
108474,华南,2024-11-15
108475,华北,2024-06-03
108476,华东,2024-06-20
108477,华东,2024-02-17
108478,西南,2025-06-06
108479,华东,2025-03-04
108480,西北,2024-08-30
108481,西南,2024-06-24
108482,东北,2024-09-13
108483,华东,2025-04-03
108484,西南,2025-02-25
108485,华东,2025-06-05
108486,华东,2024-01-04
108487,华东,2025-02-08
108488,西北,2025-06-15
108489,华东,2024-03-27
108490,华北,2025-04-05
108491,东北,2024-05-11
108492,西南,2025-05-02
108493,东北,2025-02-13
108494,东北,2024-12-17
108495,华东,2025-01-22
108496,东北,2024-12-14
108497,华东,2024-11-09
108498,华南,2025-05-09
108499,华北,2025-04-17
108500,西南,2024-07-17
108501,华东,2025-05-27
108502,西北,2024-04-29
108503,东北,2024-03-16
108504,西南,2025-02-10
108505,西南,2024-11-23
108506,华北,2024-03-09
108507,西南,2025-03-04
108508,华东,2024-09-14
108509,华南,2024-12-20
108510,华东,2024-07-18
108511,华东,2024-09-15
108512,华东,2024-03-21
108513,西南,2024-07-11
108514,华东,2024-12-22
108515,华南,2024-08-21
108516,华北,2024-12-08
108517,华南,2024-03-11
108518,东北,2025-05-03
108519,西北,2024-09-29
108520,华北,2025-05-03
108521,东北,2024-07-07
108522,华东,2024-10-16
108523,西南,2024-01-11
108524,西北,2025-02-15
108525,华南,2025-05-20
108526,华东,2024-02-14
108527,东北,2025-06-24
108528,华东,2024-11-15
108529,华北,2025-01-04
108530,东北,2024-08-04
108531,华北,2025-05-09
108532,华北,2025-04-07
108533,西北,2024-06-18
108534,东北,2025-03-30
108535,华南,2024-07-10
108536,华北,2024-05-14
108537,华东,2024-09-12
108538,西南,2024-05-30
108539,华东,2024-06-05
108540,华东,2024-11-03
108541,华东,2025-03-23
108542,华东,2024-10-16
108543,华东,2024-11-28
108544,西北,2024-11-12
108545,东北,2025-02-08
108546,西北,2024-03-07
108547,华北,2024-03-16
108548,华东,2024-05-25
108549,华南,2025-05-05
108550,华东,2024-07-16
108551,西北,2025-05-23
108552,华北,2024-05-22
108553,华东,2024-03-05
108554,华南,2024-12-07
108555,西北,2025-04-04
108556,东北,2024-12-08
108557,华南,2025-06-27
108558,华东,2025-06-12
108559,华北,2024-09-21
108560,华东,2025-03-13
108561,华北,2025-05-11
108562,西北,2025-01-24
108563,华北,2024-05-18
108564,华东,2025-03-01
108565,西北,2024-07-02
108566,华东,2024-11-02
108567,华南,2024-11-26
108568,华南,2025-04-03
108569,华东,2024-08-23
108570,华东,2024-09-22
108571,西南,2024-09-26
108572,华南,2024-03-08
108573,华东,2025-03-31
108574,华东,2025-02-23
108575,华南,2024-11-05
108576,西南,2025-03-17
108577,东北,2024-03-13
108578,华北,2024-11-27
108579,华东,2024-08-01
108580,西南,2024-01-09
108581,华南,2024-10-18
108582,华南,2024-08-18
108583,西北,2025-02-25
108584,华东,2025-05-09
108585,华南,2024-08-12
108586,西南,2024-09-02
108587,华南,2024-03-06
108588,华北,2025-05-17
108589,华东,2024-02-28
108590,西南,2024-05-19
108591,华东,2024-04-06
108592,华北,2025-03-03
108593,华南,2025-03-27
108594,华北,2024-04-03
108595,华南,2024-02-01
108596,东北,2024-01-10
108597,华南,2025-04-19
108598,东北,2024-02-11
108599,华东,2025-06-12
108600,西南,2024-05-17
108601,东北,2024-10-04
108602,西北,2024-11-07
108603,华东,2025-06-15
108604,华北,2024-10-22
108605,西南,2024-05-08
108606,东北,2025-01-18
108607,华南,2025-01-07
108608,华北,2024-09-25
108609,西南,2024-09-06
108610,华南,2024-03-18
108611,华北,2024-01-06
108612,华北,2024-05-28
108613,华北,2025-04-23
108614,华东,2024-03-17
108615,华北,2025-04-17
108616,华北,2024-12-18
108617,华南,2024-03-05
108618,东北,2025-01-02
108619,华北,2025-01-10
108620,华南,2024-07-09
108621,华北,2025-05-22
108622,华南,2024-06-28
108623,华北,2024-11-14
108624,西南,2024-04-22
108625,华东,2025-02-09
108626,华南,2024-07-21
108627,西南,2024-06-17
108628,华北,2024-05-01
108629,华东,2025-06-02
108630,华东,2025-01-08
108631,华北,2025-02-27
108632,华北,2024-05-04
108633,东北,2024-08-04
108634,西南,2024-07-21
108635,华北,2025-05-04
108636,华北,2024-12-03
108637,西南,2025-05-17
108638,东北,2025-06-20
108639,华北,2024-11-03
108640,西北,2025-03-11
108641,西南,2024-08-24
108642,华东,2025-03-26
108643,华东,2025-01-08
108644,华南,2024-11-12
108645,西南,2024-07-25
108646,东北,2024-07-27
108647,华东,2025-03-14
108648,华南,2024-04-19
108649,西南,2025-01-01
108650,西南,2024-02-17
108651,东北,2024-01-19
108652,华东,2024-04-05
108653,西南,2025-03-17
108654,华北,2025-06-06
108655,华东,2024-12-04
108656,华北,2024-02-16
108657,华东,2024-06-30
108658,华北,2024-05-24
108659,华北,2025-06-28
108660,东北,2024-01-07
108661,华南,2024-05-08
108662,西北,2024-08-10
108663,华南,2024-01-16
108664,西北,2024-06-09
108665,华东,2024-10-23
108666,西北,2024-03-04
108667,华东,2024-09-09
108668,华东,2025-05-21
108669,华北,2024-01-19
108670,东北,2024-04-20
108671,华东,2024-05-28
108672,东北,2024-12-06
108673,华南,2024-08-23
108674,西北,2024-07-16
108675,华南,2024-05-14
108676,华东,2024-12-31
108677,华北,2024-05-02
108678,东北,2024-03-06
108679,西南,2024-10-31
108680,西南,2025-03-29
108681,华北,2024-07-21
108682,西北,2025-05-26
108683,华东,2024-06-30
108684,东北,2025-03-25
108685,华南,2024-12-18
108686,华东,2024-04-03
108687,西北,2024-06-08
108688,华南,2024-04-17
108689,华北,2024-04-01
108690,西南,2024-03-06
108691,华东,2024-10-13
108692,华北,2024-11-17
108693,华南,2024-08-01
108694,华东,2025-02-16
108695,华东,2025-06-21
108696,华东,2024-07-26
108697,东北,2025-03-09
108698,华南,2025-04-13
108699,西北,2024-08-01
108700,华南,2025-03-18
108701,华北,2025-02-11
108702,华东,2024-12-15
108703,华东,2024-10-21
108704,华南,2025-05-09
108705,华北,2025-06-29
108706,华南,2024-09-16
108707,华南,2025-04-23
108708,华东,2024-05-20
108709,西南,2024-05-07
108710,华南,2025-03-18
108711,华东,2025-02-18
108712,华东,2024-06-26
108713,西南,2024-10-25
108714,西南,2025-02-13
108715,华东,2025-04-10
108716,华东,2025-03-20
108717,华东,2025-05-24
108718,西南,2025-01-04
108719,西北,2024-07-24
108720,华东,2025-02-05
108721,华北,2025-04-02
108722,西南,2025-04-14
108723,华东,2025-06-02
108724,华北,2024-04-09
108725,西南,2024-04-13
108726,东北,2025-06-19
108727,东北,2025-01-26
108728,华东,2024-08-31
108729,华东,2025-01-21
108730,华东,2024-05-29
108731,华东,2024-06-25
108732,华南,2025-03-14
108733,华东,2024-09-09
108734,华北,2024-07-17
108735,华南,2024-04-05
108736,华东,2024-10-24
108737,华南,2024-12-18
108738,华南,2024-12-08
108739,华北,2024-11-13
108740,华南,2025-01-19
108741,华东,2025-06-13
108742,东北,2024-01-14
108743,西南,2025-04-07
108744,华东,2024-11-29
108745,西北,2024-11-17
108746,东北,2025-06-26
108747,华北,2025-01-08
108748,西南,2025-05-21
108749,华北,2024-06-11
108750,华北,2025-02-26
108751,东北,2025-01-20
108752,东北,2024-06-03
108753,华北,2024-02-05
108754,西北,2024-03-25
108755,东北,2024-09-06
108756,华南,2025-02-03
108757,华北,2025-01-14
108758,华南,2025-06-11
108759,华东,2025-04-18
108760,华东,2025-06-02
108761,华北,2024-12-12
108762,华北,2025-06-04
108763,华东,2024-07-01
108764,华东,2024-08-27
108765,西南,2024-11-29
108766,华北,2024-02-17
108767,西南,2024-03-03
108768,华东,2024-05-30
108769,华东,2024-10-02
108770,华南,2024-06-04
108771,华东,2025-02-02
108772,华东,2024-10-14
108773,华南,2025-05-11
108774,华南,2024-04-17
108775,华北,2024-01-29
108776,华北,2025-04-04
108777,华南,2025-06-23
108778,华南,2024-11-09
108779,华东,2025-04-30
108780,华东,2024-08-07
108781,华北,2024-03-08
108782,西南,2024-09-04
108783,华东,2025-06-08
108784,西南,2025-04-19
108785,华南,2025-02-20
108786,西北,2024-07-01
108787,华东,2024-02-23
108788,西北,2024-01-11
108789,西北,2024-01-11
108790,西南,2024-02-07
108791,东北,2024-07-02
108792,华东,2024-10-31
108793,华东,2024-01-13
108794,西南,2024-08-11
108795,西南,2024-04-01
108796,华东,2024-11-01
108797,华东,2024-07-07
108798,华北,2025-04-16
108799,华东,2024-04-01
108800,华南,2025-02-28
108801,华北,2024-08-27
108802,华东,2025-05-06
108803,西南,2024-02-20
108804,东北,2024-07-29
108805,华东,2024-03-14
108806,华东,2024-01-20
108807,华东,2024-01-14
108808,华南,2024-10-10
108809,华北,2024-09-27
108810,华北,2025-02-17
108811,华东,2024-10-11
108812,华东,2025-04-11
108813,东北,2024-05-26
108814,华东,2025-01-02
108815,华北,2024-02-20
108816,华北,2024-08-18
108817,华东,2024-08-27
108818,华北,2024-05-18
108819,华东,2025-02-28
108820,华东,2024-08-05
108821,华北,2024-12-16
108822,西北,2024-02-28
108823,华南,2024-03-31
108824,东北,2024-02-27
108825,华北,2024-07-03
108826,华南,2024-10-23
108827,华北,2025-01-06
108828,华南,2024-06-18
108829,西北,2024-12-23
108830,华北,2024-12-27
108831,西南,2025-05-13
108832,华东,2024-11-11
108833,华南,2024-02-24
108834,华北,2024-01-19
108835,华南,2025-03-31
108836,华北,2025-02-03
108837,华北,2025-06-22
108838,华南,2025-05-04
108839,华北,2024-05-08
108840,东北,2025-03-15
108841,西南,2024-04-09
108842,华南,2025-06-26
108843,华南,2025-03-19
108844,华北,2025-03-10
108845,华东,2024-03-29
108846,东北,2024-04-05
108847,东北,2025-05-01
108848,西北,2024-08-04
108849,华南,2025-03-07
108850,华南,2025-05-16
108851,华东,2025-04-24
108852,华南,2024-10-03
108853,华东,2025-05-25
108854,华南,2024-01-11
108855,华北,2024-04-03
108856,华东,2025-04-14
108857,西北,2024-08-08
108858,西北,2024-07-31
108859,华东,2025-04-28
108860,华东,2025-05-07
108861,西南,2025-02-13
108862,华北,2025-04-21
108863,华东,2025-05-01
108864,东北,2024-03-16
108865,东北,2024-05-11
108866,华北,2025-05-02
108867,西南,2025-01-31
108868,华南,2024-08-25
108869,华南,2025-01-16
108870,华南,2024-07-25
108871,华北,2025-05-20
108872,华南,2024-11-02
108873,华北,2024-02-18
108874,东北,2024-04-13
108875,华南,2024-07-08
108876,华东,2024-08-13
108877,东北,2025-04-07
108878,华北,2024-05-05
108879,西北,2024-08-17
108880,西北,2024-02-29
108881,西北,2024-01-29
108882,华东,2024-08-16
108883,西北,2025-01-24
108884,华北,2025-05-16
108885,东北,2024-12-11
108886,华北,2024-11-25
108887,西北,2025-05-02
108888,西南,2024-01-06
108889,华北,2024-08-26
108890,华东,2024-06-07
108891,西北,2024-12-30
108892,华东,2024-10-27
108893,西北,2025-06-08
108894,华南,2025-05-19
108895,华北,2024-01-12
108896,华南,2024-05-27
108897,华东,2025-06-26
108898,华东,2024-08-11
108899,华东,2025-01-24
108900,华北,2025-04-10
108901,华东,2024-07-12
108902,东北,2024-09-16
108903,西北,2025-04-18
108904,华东,2024-01-31
108905,东北,2024-02-27
108906,西北,2025-04-03
108907,华东,2024-01-18
108908,西南,2024-05-22
108909,华东,2024-02-16
108910,华南,2025-03-12
108911,东北,2024-06-04
108912,华东,2025-06-13
108913,华北,2025-04-16
108914,华北,2025-04-26
108915,华东,2024-10-19
108916,东北,2024-10-05
108917,华东,2025-04-22
108918,西南,2024-10-28
108919,华南,2025-05-22
108920,西南,2024-06-07
108921,西南,2025-01-18
108922,华北,2025-03-18
108923,华东,2024-09-15
108924,西南,2025-05-26
108925,华南,2024-10-27
108926,华北,2024-11-14
108927,华南,2024-12-18
108928,西南,2025-03-01
108929,西南,2024-06-19
108930,华北,2024-02-26
108931,华东,2025-01-16
108932,华北,2024-10-25
108933,西北,2024-07-18
108934,华东,2024-03-25
108935,华东,2024-03-03
108936,华南,2024-05-14
108937,东北,2024-11-26
108938,华南,2024-09-15
108939,华南,2024-01-14
108940,华东,2025-04-12
108941,华东,2024-11-10
108942,华东,2024-11-07
108943,华北,2024-03-05
108944,西北,2025-06-24
108945,华南,2024-12-01
108946,华北,2025-05-06
108947,西北,2024-03-30
108948,东北,2025-01-06
108949,华北,2024-06-30
108950,华东,2024-08-23
108951,华南,2024-09-29
108952,西南,2024-07-14
108953,东北,2025-02-20
108954,西南,2024-12-20
108955,华东,2024-12-18
108956,华北,2024-10-03
108957,西南,2024-05-13
108958,西北,2024-10-20
108959,华东,2024-11-27
108960,华北,2024-05-01
108961,东北,2024-01-02
108962,西南,2024-08-11
108963,华北,2024-01-20
108964,华东,2024-01-17
108965,华南,2024-01-13
108966,华东,2024-09-03
108967,华南,2024-02-25
108968,华北,2025-04-24
108969,华南,2024-04-15
108970,西北,2024-12-30
108971,华南,2024-11-01
108972,华东,2025-06-05
108973,东北,2024-01-28
108974,西南,2025-06-16
108975,华北,2024-09-01
108976,华北,2024-06-24
108977,华南,2025-03-18
108978,华南,2025-01-26
108979,华东,2025-04-07
108980,西南,2025-06-15
108981,西南,2024-12-24
108982,华北,2025-06-14
108983,华南,2024-12-29
108984,华南,2025-05-02
108985,华东,2024-02-14
108986,华南,2025-01-22
108987,华东,2024-04-11
108988,华东,2024-12-27
108989,西南,2024-11-21
108990,西南,2024-06-22
108991,华东,2025-06-17
108992,华南,2024-10-29
108993,西北,2024-04-16
108994,西北,2024-06-19
108995,西南,2024-09-24
108996,华东,2024-02-20
108997,华北,2024-06-23
108998,华北,2025-01-01
108999,华东,2024-05-18
109000,华东,2024-07-07
109001,西南,2025-03-26
109002,华北,2024-04-25
109003,华南,2024-12-11
109004,东北,2024-01-04
109005,西北,2024-10-18
109006,华南,2025-04-23
109007,华东,2024-07-26
109008,西北,2024-03-29
109009,华南,2025-04-17
109010,华东,2025-03-11
109011,西北,2024-12-28
109012,华北,2025-04-17
109013,东北,2024-10-14
109014,华东,2024-09-11
109015,西南,2024-11-19
109016,华南,2024-11-10
109017,华东,2025-01-04
109018,东北,2024-10-13
109019,华北,2024-06-15
109020,华东,2024-03-29
109021,华东,2025-05-02
109022,华东,2024-02-03
109023,西南,2024-04-30
109024,华南,2025-01-05
109025,华南,2024-10-09
109026,华东,2024-05-30
109027,华南,2025-03-08
109028,西南,2024-07-19
109029,西南,2025-03-19
109030,华南,2025-03-17
109031,西南,2025-05-09
109032,西北,2024-07-07
109033,东北,2024-11-24
109034,华东,2024-02-12
109035,华东,2025-05-12
109036,东北,2025-04-12
109037,华北,2024-06-07
109038,西南,2025-02-15
109039,西南,2025-02-27
109040,华北,2024-11-28
109041,西南,2025-02-22
109042,华东,2024-06-09
109043,华东,2025-03-14
109044,西南,2024-08-10
109045,西北,2025-02-21
109046,华北,2025-06-20
109047,华南,2024-11-23
109048,华北,2024-07-17
109049,西南,2024-09-02
109050,华北,2025-04-10
109051,华东,2024-08-07
109052,西南,2024-03-15
109053,东北,2024-03-04
109054,华东,2025-06-30
109055,华北,2024-10-01
109056,西北,2024-11-24
109057,东北,2024-02-03
109058,西南,2024-08-06
109059,东北,2024-09-18
109060,华北,2025-05-20
109061,华北,2024-01-26
109062,华南,2025-06-07
109063,华北,2024-03-09
109064,西南,2024-03-09
109065,华东,2024-10-19
109066,华北,2025-06-21
109067,华东,2024-09-14
109068,华南,2025-02-17
109069,东北,2024-03-18
109070,华东,2024-12-29
109071,华南,2024-01-26
109072,西南,2024-02-23
109073,华南,2024-07-07
109074,华东,2024-11-22
109075,华南,2024-05-17
109076,华东,2024-04-04
109077,华北,2024-03-10
109078,华东,2025-01-17
109079,华南,2024-11-18
109080,华东,2024-11-03
109081,西北,2024-12-25
109082,东北,2024-09-20
109083,华东,2025-01-09
109084,华东,2024-09-02
109085,华东,2025-05-12
109086,华东,2024-05-14
109087,华北,2024-07-07
109088,东北,2024-03-11
109089,华北,2024-05-24
109090,华东,2024-09-16
109091,华东,2024-04-07
109092,华北,2025-02-12
109093,华南,2025-04-24
109094,西北,2025-03-03
109095,东北,2025-04-16
109096,华东,2024-01-22
109097,西南,2024-11-04
109098,华北,2025-01-06
109099,西南,2025-03-04
109100,西南,2024-02-01
109101,华东,2024-02-24
109102,华北,2025-06-20
109103,华东,2024-03-19
109104,华东,2024-04-17
109105,华北,2024-07-17
109106,华南,2024-01-30
109107,华东,2025-05-12
109108,西北,2024-08-11
109109,西南,2024-11-26
109110,华东,2025-06-08
109111,华东,2024-12-11
109112,华东,2024-02-27
109113,华北,2025-03-07
109114,西北,2024-01-31
109115,华南,2025-02-16
109116,华东,2025-01-20
109117,华东,2024-12-13
109118,华南,2025-01-20
109119,华东,2024-08-30
109120,东北,2024-02-04
109121,华南,2025-02-01
109122,西南,2024-01-28
109123,华南,2024-11-24
109124,西南,2024-07-23
109125,西北,2024-09-27
109126,华南,2024-05-21
109127,东北,2025-01-29
109128,华北,2024-09-10
109129,华南,2024-10-22
109130,西北,2024-04-07
109131,华东,2024-11-28
109132,华东,2024-03-01
109133,华东,2025-06-21
109134,西南,2024-04-28
109135,西南,2024-07-22
109136,华东,2025-06-01
109137,华南,2024-01-01
109138,西北,2024-04-02
109139,西北,2025-05-27
109140,华南,2024-07-16
109141,华北,2024-05-19
109142,华南,2024-09-20
109143,西南,2024-06-19
109144,华北,2024-01-16
109145,西南,2024-07-19
109146,西北,2025-01-22
109147,西南,2024-10-25
109148,华北,2024-08-21
109149,华东,2024-05-08
109150,华北,2025-05-31
109151,华南,2024-01-30
109152,西北,2024-02-03
109153,华南,2024-06-24
109154,西南,2025-03-17
109155,华北,2024-04-26
109156,华南,2025-02-03
109157,华北,2024-10-04
109158,华南,2024-04-21
109159,华南,2025-04-21
109160,华南,2024-03-31
109161,西北,2024-10-04
109162,华北,2024-07-13
109163,华东,2024-01-01
109164,东北,2024-10-01
109165,华南,2024-01-21
109166,西南,2024-07-28
109167,西南,2025-01-06
109168,华东,2024-03-06
109169,西北,2024-09-03
109170,华北,2025-05-19
109171,华南,2024-08-31
109172,西南,2025-06-29
109173,华南,2024-01-08
109174,西南,2024-11-24
109175,西北,2024-12-13
109176,华东,2024-09-28
109177,东北,2024-04-12
109178,华北,2024-03-24
109179,华东,2024-10-15
109180,华东,2025-06-02
109181,华北,2024-12-06
109182,西南,2025-06-28
109183,华北,2024-09-18
109184,华南,2024-08-07
109185,华北,2025-02-15
109186,华东,2025-06-06
109187,西南,2024-10-18
109188,华北,2025-05-01
109189,东北,2025-05-19
109190,西南,2024-05-20
109191,华北,2025-01-01
109192,东北,2024-01-17
109193,华南,2024-10-08
109194,华北,2024-12-02
109195,西南,2024-10-10
109196,华东,2025-01-21
109197,东北,2025-06-02
109198,华南,2025-06-19
109199,西南,2024-08-07
109200,华南,2024-05-18
109201,西南,2024-05-05
109202,华东,2025-01-15
109203,西南,2024-02-28
109204,西南,2024-01-07
109205,华南,2025-04-25
109206,华南,2025-03-01
109207,华北,2024-11-08
109208,华东,2024-10-16
109209,华北,2024-06-08
109210,华东,2024-03-01
109211,华东,2025-03-22
109212,华南,2024-08-15
109213,华南,2025-01-20
109214,东北,2024-05-29
109215,华东,2024-12-23
109216,华南,2025-01-14
109217,东北,2024-09-06
